game,mover,loss,local_dist
ogs_88476345_B16k_W14k.sgf,W,-0.04,7
ogs_88476345_B16k_W14k.sgf,B,2.34,1
ogs_88476345_B16k_W14k.sgf,W,-0.24,7
ogs_88476345_B16k_W14k.sgf,B,-0.08,1
ogs_88476345_B16k_W14k.sgf,W,-0.28,8
ogs_88476345_B16k_W14k.sgf,B,-0.17,3
ogs_88476345_B16k_W14k.sgf,W,-0.21,3
ogs_88476345_B16k_W14k.sgf,B,0.86,8
ogs_88476345_B16k_W14k.sgf,W,0.79,1
ogs_88476345_B16k_W14k.sgf,B,-0.34,3
ogs_88476345_B16k_W14k.sgf,W,-0.26,1
ogs_88476479_B16k_W14k.sgf,B,1.62,
ogs_88476479_B16k_W14k.sgf,W,1.93,4
ogs_88476479_B16k_W14k.sgf,B,3.38,1
ogs_88476479_B16k_W14k.sgf,W,2.97,1
ogs_88476479_B16k_W14k.sgf,B,5.32,2
ogs_88476479_B16k_W14k.sgf,W,3.75,1
ogs_88476479_B16k_W14k.sgf,B,-0.43,2
ogs_88476479_B16k_W14k.sgf,W,0.23,1
ogs_88476479_B16k_W14k.sgf,B,2.36,2
ogs_88476479_B16k_W14k.sgf,W,10.64,3
ogs_88476479_B16k_W14k.sgf,B,9.66,6
ogs_88476479_B16k_W14k.sgf,W,4.74,1
ogs_88476479_B16k_W14k.sgf,B,3.43,1
ogs_88476479_B16k_W14k.sgf,W,0.43,1
ogs_88476479_B16k_W14k.sgf,B,-0.31,1
ogs_88476479_B16k_W14k.sgf,W,4.56,1
ogs_88476479_B16k_W14k.sgf,B,6.21,2
ogs_88476479_B16k_W14k.sgf,W,0.15,1
ogs_88476479_B16k_W14k.sgf,B,18.60,2
ogs_88476479_B16k_W14k.sgf,W,1.46,2
ogs_88476479_B16k_W14k.sgf,B,7.57,4
ogs_88476479_B16k_W14k.sgf,W,22.42,3
ogs_88476479_B16k_W14k.sgf,B,2.63,1
ogs_88476479_B16k_W14k.sgf,W,0.68,4
ogs_88476479_B16k_W14k.sgf,B,1.97,2
ogs_88476479_B16k_W14k.sgf,W,-0.57,3
ogs_88476479_B16k_W14k.sgf,B,-0.55,1
ogs_88476479_B16k_W14k.sgf,W,4.85,2
ogs_88476479_B16k_W14k.sgf,B,12.03,2
ogs_88476479_B16k_W14k.sgf,W,13.75,6
ogs_88476479_B16k_W14k.sgf,B,17.88,6
ogs_88476479_B16k_W14k.sgf,W,15.96,2
ogs_88476479_B16k_W14k.sgf,B,1.35,3
ogs_88476479_B16k_W14k.sgf,W,4.75,1
ogs_88476479_B16k_W14k.sgf,B,1.10,2
ogs_88476479_B16k_W14k.sgf,W,1.43,2
ogs_88476479_B16k_W14k.sgf,B,4.73,3
ogs_88476479_B16k_W14k.sgf,W,2.05,3
ogs_88476479_B16k_W14k.sgf,B,3.83,4
ogs_88476479_B16k_W14k.sgf,W,1.82,1
ogs_88476479_B16k_W14k.sgf,B,2.11,1
ogs_88476479_B16k_W14k.sgf,W,-0.75,1
ogs_88476479_B16k_W14k.sgf,B,-0.42,2
ogs_88476479_B16k_W14k.sgf,W,-0.07,1
ogs_88476479_B16k_W14k.sgf,B,1.05,3
ogs_88476479_B16k_W14k.sgf,W,-0.02,1
ogs_88476479_B16k_W14k.sgf,B,1.24,2
ogs_88476479_B16k_W14k.sgf,W,0.55,1
ogs_88476479_B16k_W14k.sgf,B,0.92,2
ogs_88476479_B16k_W14k.sgf,W,3.81,1
ogs_88476479_B16k_W14k.sgf,B,-0.17,1
ogs_88476479_B16k_W14k.sgf,W,11.01,3
ogs_88476479_B16k_W14k.sgf,B,0.46,3
ogs_88476479_B16k_W14k.sgf,W,28.46,1
ogs_88476479_B16k_W14k.sgf,B,27.47,2
ogs_88476479_B16k_W14k.sgf,W,0.12,3
ogs_88476479_B16k_W14k.sgf,B,5.06,2
ogs_88476479_B16k_W14k.sgf,W,0.35,1
ogs_88476479_B16k_W14k.sgf,B,2.93,2
ogs_88476479_B16k_W14k.sgf,W,-0.05,2
ogs_88476479_B16k_W14k.sgf,B,0.01,8
ogs_88476479_B16k_W14k.sgf,W,-0.01,1
ogs_88476479_B16k_W14k.sgf,B,1.01,2
ogs_88476479_B16k_W14k.sgf,W,0.98,3
ogs_88476479_B16k_W14k.sgf,B,-0.13,3
ogs_88476479_B16k_W14k.sgf,W,0.06,5
ogs_88476479_B16k_W14k.sgf,B,-0.06,5
ogs_88476479_B16k_W14k.sgf,W,-0.03,2
ogs_88476479_B16k_W14k.sgf,B,-0.04,5
ogs_88476479_B16k_W14k.sgf,W,0.04,1
ogs_88476479_B16k_W14k.sgf,B,-0.03,3
ogs_88476479_B16k_W14k.sgf,W,0.09,3
ogs_88476867_B16k_W16k.sgf,B,0.60,
ogs_88476867_B16k_W16k.sgf,W,3.37,1
ogs_88476867_B16k_W16k.sgf,B,3.36,1
ogs_88476867_B16k_W16k.sgf,W,1.47,2
ogs_88476867_B16k_W16k.sgf,B,1.37,1
ogs_88476867_B16k_W16k.sgf,W,5.21,1
ogs_88476867_B16k_W16k.sgf,B,3.31,3
ogs_88476867_B16k_W16k.sgf,W,2.70,2
ogs_88476867_B16k_W16k.sgf,B,6.51,1
ogs_88476867_B16k_W16k.sgf,W,1.06,1
ogs_88476867_B16k_W16k.sgf,B,3.48,1
ogs_88476867_B16k_W16k.sgf,W,4.72,1
ogs_88476867_B16k_W16k.sgf,B,0.12,1
ogs_88476867_B16k_W16k.sgf,W,1.91,2
ogs_88476867_B16k_W16k.sgf,B,6.01,1
ogs_88476867_B16k_W16k.sgf,W,5.87,1
ogs_88476867_B16k_W16k.sgf,B,7.01,1
ogs_88476867_B16k_W16k.sgf,W,5.84,2
ogs_88476867_B16k_W16k.sgf,B,0.05,1
ogs_88476867_B16k_W16k.sgf,W,6.83,1
ogs_88476867_B16k_W16k.sgf,B,1.29,1
ogs_88476867_B16k_W16k.sgf,W,3.43,3
ogs_88476867_B16k_W16k.sgf,B,5.45,1
ogs_88476867_B16k_W16k.sgf,W,2.42,1
ogs_88476867_B16k_W16k.sgf,B,7.56,1
ogs_88476867_B16k_W16k.sgf,W,-0.55,5
ogs_88476867_B16k_W16k.sgf,B,4.28,1
ogs_88476867_B16k_W16k.sgf,W,0.83,1
ogs_88476867_B16k_W16k.sgf,B,2.94,1
ogs_88476867_B16k_W16k.sgf,W,8.99,1
ogs_88476867_B16k_W16k.sgf,B,8.77,3
ogs_88476867_B16k_W16k.sgf,W,3.34,1
ogs_88476867_B16k_W16k.sgf,B,-0.16,1
ogs_88476867_B16k_W16k.sgf,W,-0.36,1
ogs_88476867_B16k_W16k.sgf,B,-0.06,1
ogs_88476867_B16k_W16k.sgf,W,0.15,1
ogs_88476867_B16k_W16k.sgf,B,-0.32,1
ogs_88476867_B16k_W16k.sgf,W,-0.19,3
ogs_88476867_B16k_W16k.sgf,B,-0.46,2
ogs_88476867_B16k_W16k.sgf,W,0.76,3
ogs_88476867_B16k_W16k.sgf,B,-0.05,6
ogs_88476867_B16k_W16k.sgf,W,-0.15,1
ogs_88476867_B16k_W16k.sgf,B,1.86,7
ogs_88476867_B16k_W16k.sgf,W,3.08,4
ogs_88476867_B16k_W16k.sgf,B,2.15,3
ogs_88476867_B16k_W16k.sgf,W,-0.10,8
ogs_88476867_B16k_W16k.sgf,B,-0.11,1
ogs_88476867_B16k_W16k.sgf,W,2.92,2
ogs_88476867_B16k_W16k.sgf,B,2.79,3
ogs_88476867_B16k_W16k.sgf,W,2.07,1
ogs_88476867_B16k_W16k.sgf,B,1.15,1
ogs_88476867_B16k_W16k.sgf,W,2.88,2
ogs_88476867_B16k_W16k.sgf,B,2.55,1
ogs_88476867_B16k_W16k.sgf,W,1.67,6
ogs_88476867_B16k_W16k.sgf,B,5.81,2
ogs_88476867_B16k_W16k.sgf,W,-0.34,2
ogs_88476867_B16k_W16k.sgf,B,-0.02,1
ogs_88476867_B16k_W16k.sgf,W,-0.05,2
ogs_88476867_B16k_W16k.sgf,B,0.03,6
ogs_88476867_B16k_W16k.sgf,W,-0.07,1
ogs_88476867_B16k_W16k.sgf,B,-0.14,2
ogs_88476867_B16k_W16k.sgf,W,1.11,1
ogs_88476867_B16k_W16k.sgf,B,-0.03,2
ogs_88476867_B16k_W16k.sgf,W,-0.19,4
ogs_88476867_B16k_W16k.sgf,B,0.64,7
ogs_88476867_B16k_W16k.sgf,W,0.73,1
ogs_88476867_B16k_W16k.sgf,B,-0.09,3
ogs_88476867_B16k_W16k.sgf,W,-0.04,2
ogs_88479323_B16k_W15k.sgf,B,1.35,
ogs_88479323_B16k_W15k.sgf,W,0.02,3
ogs_88479323_B16k_W15k.sgf,B,0.39,1
ogs_88479323_B16k_W15k.sgf,W,1.85,3
ogs_88479323_B16k_W15k.sgf,B,1.70,4
ogs_88479323_B16k_W15k.sgf,W,1.02,1
ogs_88479323_B16k_W15k.sgf,B,0.44,1
ogs_88479323_B16k_W15k.sgf,W,0.86,1
ogs_88479323_B16k_W15k.sgf,B,-0.15,3
ogs_88479323_B16k_W15k.sgf,W,2.71,1
ogs_88479323_B16k_W15k.sgf,B,-0.48,3
ogs_88479323_B16k_W15k.sgf,W,0.55,1
ogs_88479323_B16k_W15k.sgf,B,-0.13,1
ogs_88479323_B16k_W15k.sgf,W,7.30,2
ogs_88479323_B16k_W15k.sgf,B,2.74,3
ogs_88479323_B16k_W15k.sgf,W,6.69,1
ogs_88479323_B16k_W15k.sgf,B,-0.38,1
ogs_88479323_B16k_W15k.sgf,W,8.95,1
ogs_88479323_B16k_W15k.sgf,B,3.31,1
ogs_88479323_B16k_W15k.sgf,W,0.89,1
ogs_88479323_B16k_W15k.sgf,B,1.44,1
ogs_88479323_B16k_W15k.sgf,W,2.72,1
ogs_88479323_B16k_W15k.sgf,B,0.10,4
ogs_88479323_B16k_W15k.sgf,W,1.01,1
ogs_88479323_B16k_W15k.sgf,B,11.81,2
ogs_88479323_B16k_W15k.sgf,W,0.32,2
ogs_88479323_B16k_W15k.sgf,B,5.95,1
ogs_88479323_B16k_W15k.sgf,W,4.98,1
ogs_88479323_B16k_W15k.sgf,B,2.94,3
ogs_88479323_B16k_W15k.sgf,W,4.08,1
ogs_88479323_B16k_W15k.sgf,B,12.94,1
ogs_88479323_B16k_W15k.sgf,W,11.82,3
ogs_88479323_B16k_W15k.sgf,B,6.29,6
ogs_88479323_B16k_W15k.sgf,W,0.98,1
ogs_88479323_B16k_W15k.sgf,B,1.96,3
ogs_88479323_B16k_W15k.sgf,W,0.42,1
ogs_88479323_B16k_W15k.sgf,B,0.62,2
ogs_88479323_B16k_W15k.sgf,W,0.28,3
ogs_88479323_B16k_W15k.sgf,B,1.38,2
ogs_88479323_B16k_W15k.sgf,W,0.19,1
ogs_88479323_B16k_W15k.sgf,B,1.93,2
ogs_88479323_B16k_W15k.sgf,W,5.56,3
ogs_88479323_B16k_W15k.sgf,B,1.95,2
ogs_88479323_B16k_W15k.sgf,W,3.00,2
ogs_88479323_B16k_W15k.sgf,B,3.36,1
ogs_88479323_B16k_W15k.sgf,W,3.70,1
ogs_88479323_B16k_W15k.sgf,B,3.65,3
ogs_88479323_B16k_W15k.sgf,W,3.57,1
ogs_88479323_B16k_W15k.sgf,B,15.98,2
ogs_88479323_B16k_W15k.sgf,W,-0.38,3
ogs_88479323_B16k_W15k.sgf,B,0.02,2
ogs_88479323_B16k_W15k.sgf,W,-0.26,1
ogs_88479323_B16k_W15k.sgf,B,0.33,6
ogs_88479323_B16k_W15k.sgf,W,-0.05,6
ogs_88479323_B16k_W15k.sgf,B,0.04,5
ogs_88479323_B16k_W15k.sgf,W,-0.04,1
ogs_88479323_B16k_W15k.sgf,B,-0.07,2
ogs_88479323_B16k_W15k.sgf,W,-0.04,4
ogs_88479323_B16k_W15k.sgf,B,1.12,1
ogs_88479323_B16k_W15k.sgf,W,-0.11,1
ogs_88479323_B16k_W15k.sgf,B,-0.32,3
ogs_88479323_B16k_W15k.sgf,W,0.73,2
ogs_88479323_B16k_W15k.sgf,W,0.25,
ogs_88479323_B16k_W15k.sgf,B,0.27,2
ogs_88479381_B16k_W15k.sgf,B,1.33,
ogs_88479381_B16k_W15k.sgf,W,0.12,3
ogs_88479381_B16k_W15k.sgf,B,1.34,1
ogs_88479381_B16k_W15k.sgf,W,-0.03,1
ogs_88479381_B16k_W15k.sgf,B,1.23,1
ogs_88479381_B16k_W15k.sgf,W,1.47,1
ogs_88479381_B16k_W15k.sgf,B,0.07,1
ogs_88479381_B16k_W15k.sgf,W,-0.11,2
ogs_88479381_B16k_W15k.sgf,B,1.51,3
ogs_88479381_B16k_W15k.sgf,W,5.14,2
ogs_88479381_B16k_W15k.sgf,B,1.08,1
ogs_88479381_B16k_W15k.sgf,W,-0.30,1
ogs_88479381_B16k_W15k.sgf,B,0.29,1
ogs_88479381_B16k_W15k.sgf,W,6.47,1
ogs_88479381_B16k_W15k.sgf,B,0.41,1
ogs_88479381_B16k_W15k.sgf,W,8.92,1
ogs_88479381_B16k_W15k.sgf,B,2.36,1
ogs_88479381_B16k_W15k.sgf,W,0.92,3
ogs_88479381_B16k_W15k.sgf,B,0.93,1
ogs_88479381_B16k_W15k.sgf,W,2.56,1
ogs_88479381_B16k_W15k.sgf,B,4.18,2
ogs_88479381_B16k_W15k.sgf,W,-0.20,1
ogs_88479381_B16k_W15k.sgf,B,4.33,2
ogs_88479381_B16k_W15k.sgf,W,0.86,4
ogs_88479381_B16k_W15k.sgf,B,3.97,1
ogs_88479381_B16k_W15k.sgf,W,-0.13,6
ogs_88479381_B16k_W15k.sgf,B,-0.23,1
ogs_88479381_B16k_W15k.sgf,W,-0.47,2
ogs_88479381_B16k_W15k.sgf,B,0.18,4
ogs_88479381_B16k_W15k.sgf,W,4.43,5
ogs_88479381_B16k_W15k.sgf,B,3.21,3
ogs_88479381_B16k_W15k.sgf,W,4.99,3
ogs_88479381_B16k_W15k.sgf,B,6.80,6
ogs_88479381_B16k_W15k.sgf,W,0.50,1
ogs_88479381_B16k_W15k.sgf,B,0.66,5
ogs_88479381_B16k_W15k.sgf,W,0.58,5
ogs_88479381_B16k_W15k.sgf,B,4.69,4
ogs_88479381_B16k_W15k.sgf,W,-0.43,4
ogs_88479381_B16k_W15k.sgf,B,1.40,3
ogs_88479381_B16k_W15k.sgf,W,-0.82,3
ogs_88479381_B16k_W15k.sgf,B,-0.05,1
ogs_88479381_B16k_W15k.sgf,W,0.03,1
ogs_88479381_B16k_W15k.sgf,B,1.44,1
ogs_88479381_B16k_W15k.sgf,W,1.52,2
ogs_88479381_B16k_W15k.sgf,B,1.66,3
ogs_88479381_B16k_W15k.sgf,W,-0.31,5
ogs_88479381_B16k_W15k.sgf,B,1.57,4
ogs_88479381_B16k_W15k.sgf,W,22.31,3
ogs_88479381_B16k_W15k.sgf,B,22.62,1
ogs_88479381_B16k_W15k.sgf,W,23.36,1
ogs_88479381_B16k_W15k.sgf,B,4.49,3
ogs_88479381_B16k_W15k.sgf,W,3.78,1
ogs_88479381_B16k_W15k.sgf,B,-1.16,1
ogs_88479381_B16k_W15k.sgf,W,0.76,1
ogs_88479381_B16k_W15k.sgf,B,-0.33,6
ogs_88479381_B16k_W15k.sgf,W,6.15,2
ogs_88479381_B16k_W15k.sgf,B,1.85,2
ogs_88479381_B16k_W15k.sgf,W,-0.52,2
ogs_88479381_B16k_W15k.sgf,B,-0.04,1
ogs_88479381_B16k_W15k.sgf,W,-0.14,1
ogs_88479381_B16k_W15k.sgf,B,-0.21,2
ogs_88479381_B16k_W15k.sgf,W,1.28,3
ogs_88479381_B16k_W15k.sgf,B,0.14,1
ogs_88479381_B16k_W15k.sgf,W,0.95,2
ogs_88479381_B16k_W15k.sgf,B,0.07,1
ogs_88479381_B16k_W15k.sgf,W,0.17,1
ogs_88479381_B16k_W15k.sgf,B,1.15,3
ogs_88479381_B16k_W15k.sgf,W,0.67,1
ogs_88479381_B16k_W15k.sgf,B,-0.92,4
ogs_88479381_B16k_W15k.sgf,W,2.01,5
ogs_88479381_B16k_W15k.sgf,B,2.87,1
ogs_88479381_B16k_W15k.sgf,W,0.67,4
ogs_88479381_B16k_W15k.sgf,B,1.95,4
ogs_88479381_B16k_W15k.sgf,W,-0.15,2
ogs_88479381_B16k_W15k.sgf,B,-0.41,2
ogs_88479381_B16k_W15k.sgf,W,-0.21,8
ogs_88479381_B16k_W15k.sgf,B,-0.16,1
